invoice_id,station_id,vendor,invoice_amount,invoice_date,status
IN010793,ST026,Bradley-Moss,3656.72,10/18/2025,OVERDUE
IN010794,ST082,Ballard LLC,1110.22,12/10/2024,PENDING
IN010795,ST098,Hawkins-Jordan,3058.68,8/9/2025,PENDING
IN010796,ST010,"Norris, Harper and Harris",3180.39,2/13/2025,PENDING
IN010797,ST052,Lopez-Allen,1637.85,10/2/2025,PENDING
IN010798,ST053,"Garcia, Flores and Abbott",1493.42,7/2/2025,PAID
IN010799,ST009,Turner Inc,3312.09,3/18/2025,OVERDUE
IN010800,ST007,"Marshall, Weaver and Thomas",4445.18,6/1/2025,PAID
IN010801,ST026,Mitchell-Keith,3083.14,11/12/2024,OVERDUE
IN010802,ST037,Duarte-Lowe,906.43,3/7/2025,PENDING
IN010803,ST002,"Cook, Fleming and Woods",2321.01,2/13/2025,PAID
IN010804,ST010,"Parks, Crawford and Mack",1869.83,3/3/2025,OVERDUE
IN010805,ST068,Spencer-Solomon,1850.77,6/12/2025,OVERDUE
IN010806,ST089,Wood-Gonzales,4436.41,8/1/2025,OVERDUE
IN010807,ST040,Yu Ltd,1469.63,12/21/2024,PAID
IN010808,ST086,Bond PLC,2884.62,7/13/2025,PAID
IN010809,ST051,"Alvarado, Pierce and Moore",2340.86,10/3/2025,PAID
IN010810,ST012,Ali-Morrison,2853.47,4/21/2025,OVERDUE
IN010811,ST041,Mccoy-Chandler,3234.03,6/29/2025,PAID
IN010812,ST020,Snyder-Acevedo,1520.01,10/27/2025,PAID
IN010813,ST023,Suarez-Skinner,1477.66,8/22/2025,PAID
IN010814,ST071,Perry-Potter,3304.17,5/12/2025,OVERDUE
IN010815,ST055,"Mills, Miller and Lee",4117.76,12/3/2024,PAID
IN010816,ST026,Williams Group,4305.18,2/14/2025,PENDING
IN010817,ST053,Bowman LLC,2779.98,4/22/2025,PENDING
IN010818,ST028,Williams LLC,2442.03,7/18/2025,PAID
IN010819,ST083,Young Group,2874.95,9/3/2025,PAID
IN010820,ST025,Ward-Rodriguez,1271.96,4/30/2025,OVERDUE
IN010821,ST020,"Jenkins, Williamson and Stout",4746.65,2/26/2025,OVERDUE
IN010822,ST042,Miles Ltd,1483.74,10/29/2024,PAID
IN010823,ST063,Fuentes-Nunez,2969.17,6/28/2025,OVERDUE
IN010824,ST083,Russell PLC,4019.79,4/19/2025,PAID
IN010825,ST020,Brown PLC,2855.58,3/29/2025,PAID
IN010826,ST097,Velez Inc,4190.15,2/18/2025,OVERDUE
IN010827,ST011,"Moore, Jones and Williams",4416.07,6/1/2025,PAID
IN010828,ST010,Nash and Sons,3827.01,11/7/2024,OVERDUE
IN010829,ST049,"Yang, Madden and Schmidt",4912.04,9/11/2025,OVERDUE
IN010830,ST030,"Wilkins, Foster and Wilkins",3665.18,12/15/2024,PENDING
IN010831,ST054,Dean and Sons,1903.83,12/7/2024,OVERDUE
IN010832,ST097,Washington Ltd,1404.23,2/9/2025,PENDING
IN010833,ST096,Sims-Hensley,2003.01,3/22/2025,OVERDUE
IN010834,ST099,Smith-Orr,4911.37,8/19/2025,OVERDUE
IN010835,ST050,Fuller Ltd,1376.15,5/7/2025,OVERDUE
IN010836,ST023,"Oconnell, Graham and Sloan",4886.54,4/12/2025,PAID
IN010837,ST059,Haynes-Nelson,4282.13,5/2/2025,PENDING
IN010838,ST020,Smith PLC,1251.99,3/8/2025,OVERDUE
IN010839,ST080,"Gonzalez, Lowe and Berg",3451.79,5/13/2025,OVERDUE
IN010840,ST003,"Potter, Pierce and Bailey",3723.89,9/7/2025,PENDING
IN010841,ST040,Hinton-Oneill,3853.12,6/4/2025,PAID
IN010842,ST093,Sweeney LLC,1480.43,12/17/2024,OVERDUE
IN010843,ST003,"Woodward, Mason and Davis",3550.88,10/12/2025,PENDING
IN010844,ST016,Martinez Inc,2023.46,9/10/2025,PAID
IN010845,ST077,Payne Group,3491.91,11/28/2024,PAID
IN010846,ST002,"Stone, Thomas and Pham",3499.42,9/10/2025,PAID
IN010847,ST026,"Mathis, Williams and Foster",3087.66,6/11/2025,PENDING
IN010848,ST055,"Lopez, Sharp and Holder",1576.41,11/22/2024,PENDING
IN010849,ST075,"Thompson, Patrick and Brooks",641.62,11/20/2024,PENDING
IN010850,ST092,Russo-Dunn,3019.7,4/8/2025,PAID
IN010851,ST001,Cox PLC,3372.64,12/25/2024,OVERDUE
IN010852,ST031,Robinson-Rodriguez,4328.81,4/29/2025,OVERDUE
IN010853,ST052,"Quinn, Elliott and Davis",3573.96,10/19/2025,PENDING
IN010854,ST040,Wong PLC,1295.9,6/24/2025,OVERDUE
IN010855,ST011,Jensen LLC,817.29,9/18/2025,PAID
IN010856,ST058,Martin and Sons,4234.08,1/27/2025,OVERDUE
IN010857,ST042,"Ellis, Graham and Weber",3536.36,8/31/2025,PAID
IN010858,ST090,"Hanson, Lee and Gonzalez",591.24,1/30/2025,PAID
IN010859,ST016,Carney-Trujillo,687.1,8/21/2025,PAID
IN010860,ST014,Poole PLC,2562.34,9/11/2025,PAID
IN010861,ST014,Robinson-Shea,1515.26,9/19/2025,OVERDUE
IN010862,ST098,Herring LLC,2782.69,8/7/2025,OVERDUE
IN010863,ST036,"Davis, Alvarez and Waller",4497.94,3/30/2025,PENDING
IN010864,ST030,Hubbard-Ochoa,4348.2,2/1/2025,PAID
IN010865,ST058,"Huffman, Oliver and Cole",985.34,8/31/2025,OVERDUE
IN010866,ST034,"Lindsey, Evans and Wilson",3927.78,9/8/2025,PAID
IN010867,ST008,"Moreno, Williams and Romero",1487.5,6/27/2025,PENDING
IN010868,ST020,"Becker, Williams and Jones",3732.31,9/24/2025,OVERDUE
IN010869,ST017,"Garcia, Erickson and Hayden",2989.64,2/5/2025,PENDING
IN010870,ST015,Day-Morris,2203.51,5/26/2025,PENDING
IN010871,ST022,Stewart-Turner,4122.26,3/9/2025,PAID
IN010872,ST008,Jones-Lopez,4430.33,9/23/2025,OVERDUE
IN010873,ST007,"Williams, Payne and Sanchez",3005.56,11/20/2024,PENDING
IN010874,ST080,"Skinner, Snyder and Patton",1289.28,3/1/2025,OVERDUE
IN010875,ST056,Robinson Inc,2642.34,5/23/2025,OVERDUE
IN010876,ST094,"Harris, Morris and Harding",3121.66,6/1/2025,OVERDUE
IN010877,ST065,Garcia Inc,793.92,9/7/2025,PENDING
IN010878,ST097,Little LLC,2385.5,1/17/2025,OVERDUE
IN010879,ST099,"Hayden, Daniels and Stephens",3439.67,8/22/2025,OVERDUE
IN010880,ST062,Fuller-Jordan,2843.0,5/24/2025,PENDING
IN010881,ST004,Castro-Glover,3709.38,7/17/2025,OVERDUE
IN010882,ST095,"Tyler, Ramirez and Olson",1013.78,2/10/2025,PENDING
IN010883,ST052,Quinn-Walker,3988.48,7/20/2025,PAID
IN010884,ST080,Weeks Ltd,2504.56,6/25/2025,OVERDUE
IN010885,ST068,"Black, Mitchell and Berger",906.33,5/29/2025,PENDING
IN010886,ST043,Pena Inc,3021.77,7/11/2025,PENDING
IN010887,ST064,"Ho, Cunningham and Smith",1423.5,12/27/2024,PAID
IN010888,ST018,Gilbert Ltd,4378.8,2/6/2025,PAID
IN010889,ST084,"Curry, Lane and Hicks",537.49,10/14/2025,PAID
IN010890,ST002,Buckley and Sons,1665.14,9/14/2025,PENDING
IN010891,ST046,Davis Ltd,3631.53,9/19/2025,OVERDUE
IN010892,ST061,Sawyer-Powell,4667.92,9/10/2025,OVERDUE
IN010893,ST057,Simon PLC,4927.47,12/24/2024,PENDING
IN010894,ST093,Harrison-Macdonald,4697.21,11/7/2024,PAID
IN010895,ST029,Alvarado Ltd,3056.71,2/8/2025,PENDING
IN010896,ST081,Bishop-Lopez,2489.21,10/9/2025,PAID
IN010897,ST054,Martinez Ltd,2912.1,6/28/2025,OVERDUE
IN010898,ST080,Gould-Cole,2263.31,1/11/2025,PAID
IN010899,ST043,"Green, Finley and Gonzalez",795.32,9/5/2025,PAID
IN010900,ST020,Guzman PLC,1603.97,7/22/2025,PENDING
IN010901,ST041,Burton LLC,4920.07,8/15/2025,PENDING
IN010902,ST021,Murphy LLC,2289.65,7/26/2025,PENDING
IN010903,ST055,Garcia Group,2774.55,2/1/2025,PENDING
IN010904,ST054,"Alvarado, Stevens and Johnson",1245.15,6/23/2025,PENDING
IN010905,ST059,Welch-English,2305.9,7/28/2025,OVERDUE
IN010906,ST011,"Padilla, Barker and Ellis",4964.24,8/21/2025,PENDING
IN010907,ST059,Miller PLC,3284.92,1/20/2025,PAID
IN010908,ST029,"Foster, Cook and Evans",3132.35,9/25/2025,OVERDUE
IN010909,ST059,"Cummings, Matthews and Rogers",1448.97,3/23/2025,OVERDUE
IN010910,ST059,Norman-Franklin,3617.45,4/27/2025,OVERDUE
IN010911,ST068,"Brown, Haynes and Anderson",2989.58,7/3/2025,PAID
IN010912,ST024,Perez Ltd,2129.65,11/16/2024,PENDING
IN010913,ST006,Medina LLC,583.53,11/5/2024,PENDING
IN010914,ST051,May Inc,2437.57,3/27/2025,OVERDUE
IN010915,ST010,Douglas-Flores,4308.38,7/4/2025,PAID
IN010916,ST094,Patrick and Sons,554.51,5/25/2025,OVERDUE
IN010917,ST062,Adams-Lane,1892.41,7/18/2025,OVERDUE
IN010918,ST025,Nelson Inc,1446.2,12/24/2024,PAID
IN010919,ST038,Higgins and Sons,2619.79,5/18/2025,PAID
IN010920,ST098,"Castillo, Hardin and Marsh",4468.04,6/17/2025,PENDING
IN010921,ST082,"Snow, Glenn and Moyer",1649.83,10/19/2025,PENDING
IN010922,ST088,Cook Ltd,4606.73,3/23/2025,PAID
IN010923,ST037,Bailey-Alexander,3569.27,7/1/2025,PENDING
IN010924,ST054,Rose-Marshall,1594.94,9/8/2025,PENDING
IN010925,ST055,"Cohen, Bartlett and Rose",1921.83,1/9/2025,OVERDUE
IN010926,ST013,Choi-Miller,1338.58,11/1/2024,OVERDUE
IN010927,ST002,"Casey, Gill and Schmidt",1898.18,4/18/2025,PENDING
IN010928,ST038,Chavez-Fritz,975.37,12/20/2024,PENDING
IN010929,ST049,Moore Inc,4025.42,4/22/2025,PENDING
IN010930,ST040,"Jenkins, Miller and Phelps",2218.8,3/31/2025,PAID
IN010931,ST064,"Figueroa, Cox and Miller",4716.49,6/8/2025,PAID
IN010932,ST057,"Deleon, Bennett and Hill",1108.48,3/1/2025,PAID
IN010933,ST020,Horton-Friedman,1464.01,8/27/2025,OVERDUE
IN010934,ST066,"Wilkerson, Smith and Washington",3993.11,11/17/2024,OVERDUE
IN010935,ST027,Evans-Barry,1389.28,6/29/2025,PENDING
IN010936,ST035,Duke-Small,3599.73,1/26/2025,PENDING
IN010937,ST067,"King, Harrison and Dominguez",2152.12,8/17/2025,PENDING
IN010938,ST100,Mccall-Spencer,3299.48,7/31/2025,PENDING
IN010939,ST023,Harrington-Butler,1442.45,7/3/2025,PAID
IN010940,ST009,Walker and Sons,4501.06,5/15/2025,OVERDUE
IN010941,ST055,"Wilcox, Russell and Rivers",1211.48,6/9/2025,OVERDUE
IN010942,ST021,Franklin-Williams,913.41,2/2/2025,OVERDUE
IN010943,ST070,"Baker, Ballard and Hampton",2582.17,9/3/2025,PAID
IN010944,ST077,"Scott, Rush and Reeves",918.69,6/10/2025,PAID
IN010945,ST006,"Young, Lee and Ramirez",3978.19,9/6/2025,PENDING
IN010946,ST016,"York, Wyatt and Fuentes",4531.49,5/12/2025,PAID
IN010947,ST053,Solis-Lee,1667.47,3/16/2025,PENDING
IN010948,ST004,Huff PLC,1437.07,9/7/2025,PENDING
IN010949,ST080,"Martin, Wolfe and Thompson",3568.86,9/4/2025,PENDING
IN010950,ST093,Gibbs-Johnson,520.7,5/18/2025,PENDING
IN010951,ST066,Wilson-Mccarthy,2725.89,5/24/2025,PENDING
IN010952,ST011,"Brown, Peterson and Garrett",3032.56,10/13/2025,PENDING
IN010953,ST022,"Simmons, Lewis and Brandt",4378.14,8/23/2025,PAID
IN010954,ST081,"Porter, Hess and Bentley",2336.29,6/27/2025,PAID
IN010955,ST054,"Swanson, Harvey and Moore",3641.57,9/1/2025,OVERDUE
IN010956,ST003,Wright Ltd,4166.64,3/31/2025,PAID
IN010957,ST054,"Riggs, Rhodes and Sanchez",4125.55,4/18/2025,OVERDUE
IN010958,ST018,"Collier, Kirk and Long",4121.98,1/26/2025,OVERDUE
IN010959,ST042,"Simon, Caldwell and Williams",1061.85,7/27/2025,OVERDUE
IN010960,ST056,Lewis-Gonzalez,3468.39,9/16/2025,OVERDUE
IN010961,ST078,"Brown, Serrano and Pena",2953.41,5/1/2025,PAID
IN010962,ST008,"Gray, Miller and Martinez",2610.07,1/14/2025,PENDING
IN010963,ST022,Freeman-Baldwin,897.64,6/22/2025,PAID
IN010964,ST100,"Burke, Dunn and Rush",660.01,1/10/2025,PENDING
IN010965,ST075,Taylor-Clarke,1560.08,5/30/2025,OVERDUE
IN010966,ST051,Rivas-Tran,1187.21,12/31/2024,PENDING
IN010967,ST094,Wheeler-Mcdonald,2139.87,12/29/2024,PENDING
IN010968,ST050,Lawson-Rhodes,3204.05,11/9/2024,OVERDUE
IN010969,ST092,"Rollins, Powell and Mills",2280.52,12/18/2024,PENDING
IN010970,ST049,"Alvarez, Day and Johnston",3130.29,10/14/2025,OVERDUE
IN010971,ST076,"Kim, Harmon and Shepherd",1856.12,5/4/2025,OVERDUE
IN010972,ST075,"Hull, Lewis and Hart",1579.47,9/23/2025,PENDING
IN010973,ST045,Wolfe-Hardin,2977.42,11/12/2024,PENDING
IN010974,ST077,Galvan Group,2891.38,1/3/2025,OVERDUE
IN010975,ST069,"Vargas, Kline and Rodriguez",3246.68,8/9/2025,OVERDUE
IN010976,ST096,Yu-Aguirre,1635.88,3/14/2025,OVERDUE
IN010977,ST019,Ayers-Smith,2117.51,5/7/2025,PAID
IN010978,ST009,Patterson-Huff,656.39,6/7/2025,OVERDUE
IN010979,ST032,Lee Ltd,2863.1,2/6/2025,OVERDUE
IN010980,ST060,Moran Group,3500.94,2/17/2025,PENDING
IN010981,ST039,George Inc,4099.8,10/19/2025,PENDING
IN010982,ST029,Boyle Ltd,1036.4,4/18/2025,PAID
IN010983,ST056,Tyler-Riley,1224.27,9/8/2025,PENDING
IN010984,ST008,"Small, White and Holden",2638.57,3/30/2025,PENDING
IN010985,ST071,Bryant Group,4059.47,12/7/2024,PAID
IN010986,ST027,Richardson-Gardner,2310.05,5/15/2025,PAID
IN010987,ST011,Hogan-Gregory,1804.35,4/30/2025,OVERDUE
IN010988,ST090,"Jones, Perry and Porter",4706.74,9/22/2025,PAID
IN010989,ST022,Sutton-Johnson,1220.48,8/27/2025,PAID
IN010990,ST099,"Blevins, Cobb and Neal",2441.65,4/27/2025,OVERDUE
IN010991,ST072,Long Ltd,4536.43,2/18/2025,PAID
IN010992,ST100,Elliott LLC,4758.4,9/10/2025,PENDING
IN010993,ST004,Johnson Ltd,2565.07,6/20/2025,OVERDUE
IN010994,ST012,Collins-Lester,2002.65,3/22/2025,PENDING
IN010995,ST056,Booth-Richards,4645.07,3/24/2025,PAID
IN010996,ST076,"Tate, Roberts and Simon",1933.77,3/1/2025,PAID
IN010997,ST057,"Rush, Newman and Wiggins",1724.2,4/11/2025,OVERDUE
IN010998,ST076,"Chen, Davis and Young",4979.06,10/12/2025,PENDING
IN010999,ST022,"Gardner, Allen and Martin",640.08,5/19/2025,PAID
IN011000,ST034,"Jones, Mcdonald and Kennedy",4070.57,7/14/2025,PAID
IN011001,ST050,Simmons-Foster,4481.61,5/12/2025,PAID
IN011002,ST015,Sullivan Ltd,3070.36,8/1/2025,PENDING
IN011003,ST044,"Taylor, Bentley and Rivas",2567.72,6/25/2025,PAID
IN011004,ST035,Todd LLC,3553.32,12/27/2024,PAID
IN011005,ST080,Parker and Sons,2457.87,2/13/2025,PAID
IN011006,ST057,"Hamilton, Wright and Day",2030.39,11/1/2024,PAID
IN011007,ST068,"Wilson, Martin and Robertson",2748.89,9/5/2025,OVERDUE
IN011008,ST056,Wright PLC,4105.22,5/7/2025,OVERDUE
IN011009,ST030,Flores-Diaz,4372.96,7/22/2025,PAID
IN011010,ST015,"Stone, Mercer and Martin",4846.11,9/19/2025,OVERDUE
IN011011,ST007,"Warren, Leonard and Short",569.67,7/26/2025,OVERDUE
IN011012,ST001,"Chapman, Powell and Adkins",2483.04,6/18/2025,PENDING
IN011013,ST087,Wood-Diaz,4210.81,8/3/2025,PAID
IN011014,ST044,"Finley, Holder and Freeman",4362.52,10/27/2025,PENDING
IN011015,ST100,Ramirez and Sons,3096.02,8/5/2025,PENDING
IN011016,ST091,"Tran, Davis and Hernandez",2616.74,10/14/2025,OVERDUE
IN011017,ST039,Rivera Ltd,4036.26,6/23/2025,OVERDUE
IN011018,ST029,Pace-Travis,1258.26,11/7/2024,PAID
IN011019,ST098,Murphy Inc,3801.16,9/4/2025,PAID
IN011020,ST058,Ryan-Baker,527.56,12/16/2024,PAID
IN011021,ST027,Lynn and Sons,4165.87,6/19/2025,OVERDUE
IN011022,ST028,"Brooks, Flores and Snyder",2052.34,3/31/2025,OVERDUE
IN011023,ST095,Conner-Baker,2321.6,1/12/2025,OVERDUE
IN011024,ST015,Owens Inc,2341.49,9/16/2025,OVERDUE
IN011025,ST055,Lee-Perez,4298.3,11/20/2024,OVERDUE
IN011026,ST068,Jones-Henson,3342.55,8/15/2025,PENDING
IN011027,ST001,Lindsey-Davis,668.55,5/12/2025,OVERDUE
IN011028,ST060,Ruiz Group,4927.05,1/29/2025,OVERDUE
IN011029,ST021,"Gonzalez, Alvarez and Jones",1232.02,6/21/2025,OVERDUE
IN011030,ST077,"Cook, Reynolds and Malone",1840.93,11/10/2024,OVERDUE
IN011031,ST046,"Rangel, Rowland and Kirby",3700.23,11/2/2024,PAID
IN011032,ST004,"Long, Flores and Davidson",907.67,6/24/2025,PAID
IN011033,ST004,"Morgan, Franklin and Juarez",912.24,2/19/2025,PAID
IN011034,ST073,"Johns, Cook and Patterson",4223.66,5/1/2025,PAID
IN011035,ST081,Bass and Sons,3800.5,6/5/2025,PENDING
IN011036,ST002,Campbell-Preston,1975.33,12/1/2024,PENDING
IN011037,ST047,Reed LLC,4141.18,3/31/2025,PAID
IN011038,ST081,Vaughn PLC,2185.67,10/21/2025,PAID
IN011039,ST028,"Wise, Gordon and Medina",569.21,10/13/2025,PAID
IN011040,ST086,Nelson Group,4879.17,5/18/2025,PENDING
IN011041,ST019,"Bailey, Marshall and Turner",2502.68,9/28/2025,PAID
IN011042,ST040,Bruce PLC,3246.61,9/13/2025,PENDING
IN011043,ST036,Jones and Sons,2150.3,12/22/2024,OVERDUE
IN011044,ST093,Miller-Anderson,3621.32,3/25/2025,PAID
IN011045,ST055,Liu-Hill,1830.46,9/20/2025,PENDING
IN011046,ST074,Horton Group,3871.63,4/10/2025,PENDING
IN011047,ST021,"Roberts, Phillips and Evans",1517.91,5/7/2025,OVERDUE
IN011048,ST096,"Cole, Martin and Davis",723.63,7/14/2025,PENDING
IN011049,ST044,"Bailey, Rivera and Flores",4850.25,12/27/2024,PAID
IN011050,ST030,Smith-Hall,3011.43,2/11/2025,PENDING
IN011051,ST024,"Johnson, Carson and Berry",2040.22,3/23/2025,OVERDUE
IN011052,ST079,James-Curry,3383.12,9/10/2025,PENDING
IN011053,ST027,"Bishop, Mckenzie and Fox",3220.79,5/16/2025,PENDING
IN011054,ST064,Bishop Inc,2621.52,5/15/2025,PAID
IN011055,ST040,Mendoza-Johnson,3574.47,1/31/2025,OVERDUE
IN011056,ST019,Gregory-Lozano,1913.95,7/10/2025,OVERDUE
IN011057,ST040,Jackson Ltd,4501.02,1/8/2025,OVERDUE
IN011058,ST067,"Greer, Hartman and Ewing",2415.86,2/7/2025,PAID
IN011059,ST088,"Moon, Johnson and Rose",902.46,11/7/2024,PAID
IN011060,ST068,Mcintosh LLC,884.42,12/3/2024,OVERDUE
IN011061,ST044,"Murphy, Bennett and Martinez",1639.23,2/5/2025,PAID
IN011062,ST017,Young PLC,2981.81,3/3/2025,PENDING
IN011063,ST096,"Wright, Livingston and Walker",4507.53,2/9/2025,PAID
IN011064,ST092,Wright-Baker,3762.47,1/25/2025,PAID
IN011065,ST046,Wong PLC,3662.01,4/18/2025,OVERDUE
IN011066,ST082,Peterson-Jones,2878.74,11/29/2024,OVERDUE
IN011067,ST003,Aguilar-Foley,2786.16,5/19/2025,OVERDUE
IN011068,ST050,Castillo Inc,3601.81,12/29/2024,PENDING
IN011069,ST002,Davis Group,2537.94,8/28/2025,OVERDUE
IN011070,ST009,"Mcgee, Perez and Crawford",938.06,6/4/2025,OVERDUE
IN011071,ST019,Cummings and Sons,2173.68,10/8/2025,OVERDUE
IN011072,ST079,"Morton, Mccoy and Cline",1440.67,7/20/2025,OVERDUE
IN011073,ST043,"Burton, Barnes and Curtis",1584.16,1/13/2025,PENDING
IN011074,ST086,Rowe Ltd,2729.18,1/4/2025,PAID
IN011075,ST077,Chapman-Johnson,1030.85,5/26/2025,PAID
IN011076,ST009,Allison-Richards,3167.27,10/29/2025,PAID
IN011077,ST085,Frye Group,1274.06,9/30/2025,PENDING
IN011078,ST068,"Sanders, Lindsey and Russell",2777.23,7/28/2025,PENDING
IN011079,ST095,"Cruz, Lopez and Osborne",3723.61,3/13/2025,PENDING
IN011080,ST001,"Allen, Smith and Price",4332.97,7/23/2025,PAID
IN011081,ST031,Campbell Group,1367.94,5/13/2025,PAID
IN011082,ST026,"Haley, Brown and Washington",4836.62,2/10/2025,PENDING
IN011083,ST012,Thomas Ltd,2655.47,2/9/2025,OVERDUE
IN011084,ST074,Harris-Mendez,875.15,2/26/2025,PENDING
IN011085,ST011,Meyers PLC,4768.67,4/26/2025,PENDING
IN011086,ST058,Calderon Ltd,2492.78,9/22/2025,PENDING
IN011087,ST074,Martinez Group,4345.48,2/23/2025,PAID
IN011088,ST093,"Schmidt, Garrett and Miller",1495.31,8/18/2025,PENDING
IN011089,ST078,Fisher Inc,3317.22,9/25/2025,PAID
IN011090,ST100,Arnold-Anderson,4280.68,9/26/2025,OVERDUE
IN011091,ST038,Dunn LLC,3189.12,9/26/2025,OVERDUE
IN011092,ST008,"Hebert, Schmidt and Castro",536.42,2/21/2025,PAID
IN011093,ST085,Meza and Sons,3231.2,6/7/2025,OVERDUE
IN011094,ST006,"Carter, Jackson and Miller",2164.06,6/14/2025,PENDING
IN011095,ST022,"Roberts, Strickland and Roberts",869.45,1/13/2025,OVERDUE
IN011096,ST077,Jenkins Group,4914.87,5/13/2025,PAID
IN011097,ST003,"Bush, Johnson and Sanchez",1589.62,7/26/2025,PENDING
IN011098,ST070,Brooks-Johnson,578.47,6/16/2025,OVERDUE
IN011099,ST065,Parker-Walker,1020.09,7/26/2025,PENDING
IN011100,ST011,"Edwards, Clark and Wood",4400.09,9/14/2025,PAID
IN011101,ST019,Massey-Beck,4233.15,8/23/2025,OVERDUE
IN011102,ST062,"Schneider, Mann and Nelson",834.02,10/26/2025,PENDING
IN011103,ST033,"Swanson, Pierce and Hanson",1578.89,10/29/2025,PAID
IN011104,ST013,Johnson and Sons,1157.23,5/7/2025,PAID
IN011105,ST034,"Rhodes, Cole and Burton",852.74,6/20/2025,PENDING
IN011106,ST100,Martinez-Garcia,1694.34,3/4/2025,PAID
IN011107,ST016,"Bailey, Nelson and Roberts",3133.3,2/20/2025,PAID
IN011108,ST076,Jimenez-Fox,1977.64,4/10/2025,PENDING
IN011109,ST088,Fowler-Johnson,2473.85,9/21/2025,PENDING
IN011110,ST018,Dominguez PLC,4694.3,6/13/2025,PENDING
IN011111,ST014,Hodges-Pena,2954.31,5/16/2025,OVERDUE
IN011112,ST073,"Barnett, Moore and Adams",1098.71,2/7/2025,PENDING
IN011113,ST032,Lara-Newton,1722.69,1/26/2025,PENDING
IN011114,ST084,Smith Inc,3556.0,6/6/2025,PENDING
IN011115,ST088,"Hampton, Morgan and Burnett",1291.98,11/7/2024,PAID
IN011116,ST007,Chapman-Watson,3764.76,6/26/2025,PENDING
IN011117,ST029,Logan-Cox,3347.42,7/5/2025,PENDING
IN011118,ST093,King PLC,1455.56,1/23/2025,PAID
IN011119,ST043,"Allen, Ramirez and Marquez",4514.03,10/25/2025,OVERDUE
IN011120,ST052,"Mathis, Williams and Sutton",1329.21,10/22/2025,OVERDUE
IN011121,ST068,Reynolds-Ruiz,1365.03,12/11/2024,PENDING
IN011122,ST083,"Bradford, Stewart and Ward",4886.88,7/14/2025,PENDING
IN011123,ST037,Dennis Ltd,1814.59,11/5/2024,OVERDUE
IN011124,ST039,Mason Ltd,767.05,9/13/2025,OVERDUE
IN011125,ST015,Campos-Jones,2572.15,9/12/2025,OVERDUE
IN011126,ST064,"Marquez, Bartlett and Solis",4312.73,12/31/2024,OVERDUE
IN011127,ST072,"Martinez, Aguilar and Lynch",4585.4,7/7/2025,OVERDUE
IN011128,ST004,Rodriguez Group,2938.06,7/14/2025,PENDING
IN011129,ST042,Lee-Coleman,1297.1,9/8/2025,OVERDUE
IN011130,ST030,Gomez Inc,882.05,6/24/2025,PENDING
IN011131,ST053,"Barrett, Edwards and Newton",569.57,7/24/2025,PAID
IN011132,ST060,Rodriguez-Wells,2485.51,3/5/2025,PENDING
IN011133,ST049,Fletcher-Gordon,2763.63,4/5/2025,PAID
IN011134,ST082,Morrison-Vasquez,1321.57,8/2/2025,PAID
IN011135,ST079,Mitchell-Mills,3711.74,2/20/2025,OVERDUE
IN011136,ST089,Gallagher PLC,4407.65,2/18/2025,PENDING
IN011137,ST093,"Ortiz, Bell and Murphy",1745.8,8/22/2025,PAID
IN011138,ST027,Raymond and Sons,4227.21,9/9/2025,PENDING
IN011139,ST081,Gonzalez-Hayden,1802.82,11/1/2024,PAID
IN011140,ST028,Bush-Patrick,1471.3,1/21/2025,OVERDUE
IN011141,ST088,Swanson-West,1750.69,8/21/2025,PAID
IN011142,ST025,Leonard Group,2121.46,1/8/2025,PAID
IN011143,ST079,"Mccarthy, Larson and Roberts",2605.37,6/9/2025,OVERDUE
IN011144,ST100,Andrews-Morgan,1182.85,6/17/2025,PAID
IN011145,ST029,"Ross, Montgomery and Davis",4042.46,7/19/2025,PENDING
IN011146,ST043,Alvarado Inc,3436.57,11/1/2024,OVERDUE
IN011147,ST080,Cortez-Castillo,3760.03,1/18/2025,OVERDUE
IN011148,ST024,"Cain, Hill and Morrison",641.38,5/26/2025,OVERDUE
IN011149,ST061,Robinson PLC,2155.25,12/6/2024,PAID
IN011150,ST045,"Meyer, Molina and Montgomery",4995.84,4/25/2025,PAID
IN011151,ST090,Schmidt PLC,2168.02,1/16/2025,OVERDUE
IN011152,ST066,Cox-Nixon,1212.53,5/16/2025,PENDING
IN011153,ST095,Wright-Sandoval,2312.75,6/28/2025,PENDING
IN011154,ST031,Castillo Ltd,2222.89,5/28/2025,PENDING
IN011155,ST075,Brewer-Freeman,3725.13,5/12/2025,PENDING
IN011156,ST028,Berger-Harrell,1442.76,10/18/2025,OVERDUE
IN011157,ST086,Flores Inc,1493.54,8/20/2025,PENDING
IN011158,ST003,Wilkerson Group,2241.18,7/5/2025,OVERDUE
IN011159,ST023,Webb Ltd,3761.99,4/24/2025,PENDING
IN011160,ST063,Howard-Wilson,4832.11,6/13/2025,PENDING
IN011161,ST085,Thornton PLC,2238.64,4/18/2025,PAID
IN011162,ST044,Rosales Ltd,2569.27,11/19/2024,PENDING
IN011163,ST072,Hale LLC,2798.0,3/6/2025,PAID
IN011164,ST017,Olson Ltd,4866.21,2/18/2025,OVERDUE
IN011165,ST005,Short Ltd,3515.1,5/12/2025,PAID
IN011166,ST028,"Harrison, Maddox and Williams",2166.64,9/8/2025,OVERDUE
IN011167,ST050,"Price, Mcdonald and Clark",2195.43,5/4/2025,PENDING
