inventory_id,station_id,fuel_type,delivery_liters,current_stock,delivery_date
INV017674,ST082,Diesel,7549,26060,9/20/2025
INV003949,ST059,Premium,1779,26059,8/16/2025
INV009858,ST078,Petrol,18006,26058,7/24/2025
INV020370,ST056,Premium,12806,26055,5/1/2025
INV000316,ST057,Diesel,4834,26053,1/21/2025
INV014282,ST088,CNG,1817,26051,8/27/2025
INV027313,ST054,Premium,724,26051,7/15/2025
INV030932,ST029,Diesel,9227,26051,1/24/2025
INV038053,ST062,Premium,15202,26051,9/16/2025
INV010772,ST098,Premium,697,26049,12/8/2024
INV034712,ST011,CNG,17854,26048,10/16/2025
INV013425,ST064,Petrol,2516,26046,3/9/2025
INV025403,ST042,CNG,18991,26046,2/26/2025
INV032298,ST043,Petrol,19774,26046,11/14/2024
INV002208,ST068,Petrol,18192,26041,1/3/2025
INV046888,ST008,Diesel,11814,26039,6/1/2025
INV047071,ST067,CNG,2132,26038,4/3/2025
INV040724,ST061,Diesel,15595,26035,9/26/2025
INV038703,ST052,Diesel,13034,26033,5/16/2025
INV029427,ST054,Premium,1584,26031,9/21/2025
INV038220,ST020,CNG,13198,26022,2/5/2025
INV042921,ST044,Premium,6177,26022,1/12/2025
INV024462,ST066,Premium,7545,26021,9/13/2025
INV039071,ST092,CNG,15852,26020,3/5/2025
INV009088,ST052,CNG,17130,26018,11/12/2024
INV009978,ST010,Premium,12939,26017,9/6/2025
INV009192,ST080,Premium,5364,26016,3/31/2025
INV034650,ST069,Premium,10341,26009,7/31/2025
INV004011,ST053,Diesel,5428,26005,11/3/2024
INV026567,ST052,CNG,17045,26005,8/15/2025
INV041396,ST006,CNG,2351,26005,10/29/2025
INV035826,ST100,CNG,18284,26002,5/16/2025
INV035098,ST070,Diesel,11013,25994,12/14/2024
INV041879,ST096,Premium,5984,25994,10/26/2025
INV032942,ST027,Petrol,8688,25990,12/1/2024
INV021239,ST027,Petrol,16675,25988,2/25/2025
INV003675,ST063,CNG,16006,25984,12/9/2024
INV015477,ST007,Premium,738,25984,12/10/2024
INV027284,ST039,CNG,3670,25983,8/22/2025
INV035918,ST062,Diesel,13247,25983,7/8/2025
INV029784,ST086,Petrol,17428,25977,10/20/2025
INV047667,ST094,Premium,18275,25977,10/9/2025
INV015794,ST058,CNG,6657,25974,3/6/2025
INV032235,ST062,CNG,11842,25973,3/2/2025
INV006420,ST063,Diesel,1786,25972,10/8/2025
INV035070,ST086,CNG,9474,25972,2/6/2025
INV023281,ST043,Petrol,775,25970,1/28/2025
INV004803,ST025,Diesel,10083,25969,12/20/2024
INV035673,ST080,Petrol,5849,25969,5/18/2025
INV045735,ST023,Diesel,19037,25969,5/23/2025
INV003713,ST081,CNG,7712,25968,10/16/2025
INV024760,ST091,Premium,13258,25968,4/19/2025
INV034411,ST019,Premium,757,25967,10/7/2025
INV029836,ST008,CNG,5743,25964,7/9/2025
INV040070,ST076,Premium,19140,25963,8/11/2025
INV009450,ST038,Petrol,8397,25962,10/22/2025
INV024973,ST026,Petrol,3958,25962,8/27/2025
INV039999,ST031,Premium,7761,25961,2/12/2025
INV014783,ST086,Petrol,15313,25959,7/3/2025
INV034403,ST056,Diesel,8441,25959,8/21/2025
INV013847,ST032,Petrol,3594,25958,9/26/2025
INV019205,ST003,Diesel,5381,25954,11/7/2024
INV032691,ST076,Premium,12286,25953,4/27/2025
INV036346,ST075,Premium,15302,25952,7/24/2025
INV013237,ST021,Premium,10478,25951,9/24/2025
INV028550,ST035,CNG,15141,25951,7/22/2025
INV031444,ST004,CNG,6881,25950,8/19/2025
INV001818,ST043,Petrol,12852,25945,11/13/2024
INV042307,ST064,CNG,1506,25943,3/20/2025
INV001109,ST098,Premium,2024,25942,10/23/2025
INV041904,ST088,CNG,11740,25939,4/8/2025
INV012765,ST023,Petrol,13567,25938,8/9/2025
INV025860,ST003,CNG,11753,25937,10/11/2025
INV038891,ST066,CNG,3521,25937,5/19/2025
INV003282,ST014,Petrol,5558,25935,3/15/2025
INV048965,ST037,CNG,9303,25935,9/13/2025
INV036185,ST009,Petrol,5154,25933,1/5/2025
INV005945,ST031,Petrol,18589,25929,9/30/2025
INV006654,ST097,CNG,17595,25928,9/29/2025
INV035990,ST067,Petrol,6630,25928,1/1/2025
INV020273,ST062,Diesel,16878,25927,5/29/2025
INV044437,ST087,Diesel,2254,25926,4/9/2025
INV028308,ST088,Premium,8698,25923,5/13/2025
INV042146,ST037,Diesel,6822,25920,3/30/2025
INV033679,ST071,Diesel,13884,25919,6/15/2025
INV014926,ST088,CNG,7747,25918,8/18/2025
INV018229,ST073,Petrol,11474,25917,6/8/2025
INV048020,ST041,Petrol,17096,25917,10/22/2025
INV019908,ST061,Petrol,18166,25916,11/9/2024
INV016393,ST028,CNG,18721,25903,10/26/2025
INV026837,ST093,Diesel,15143,25903,5/26/2025
INV014317,ST053,Diesel,18831,25898,3/9/2025
INV017493,ST022,CNG,6699,25898,2/3/2025
INV046635,ST059,Premium,15096,25898,1/4/2025
INV026064,ST013,CNG,13570,25893,8/9/2025
INV048262,ST058,Diesel,12779,25889,11/24/2024
INV048543,ST048,Petrol,14788,25887,3/26/2025
INV013169,ST016,CNG,16231,25886,1/6/2025
INV017712,ST090,Premium,10181,25884,2/19/2025
INV000085,ST031,Petrol,4557,25878,1/12/2025
INV023679,ST046,CNG,2802,25878,11/23/2024
INV023721,ST050,Diesel,12013,25878,7/16/2025
INV034423,ST046,CNG,9927,25878,10/16/2025
INV048505,ST002,CNG,8093,25877,3/16/2025
INV046241,ST046,Premium,13646,25875,12/29/2024
INV045267,ST077,Petrol,3072,25873,11/18/2024
INV047918,ST011,Petrol,16648,25872,10/17/2025
INV025397,ST022,Premium,9314,25869,3/20/2025
INV024406,ST054,Diesel,19770,25866,3/21/2025
INV042319,ST077,Petrol,1939,25863,7/31/2025
INV016306,ST100,Diesel,8932,25859,11/19/2024
INV049971,ST001,Premium,13380,25856,8/30/2025
INV022168,ST040,Premium,8707,25853,9/24/2025
INV033233,ST092,CNG,3586,25852,1/29/2025
INV034055,ST040,Premium,15888,25846,1/27/2025
INV034479,ST095,Premium,8608,25842,7/26/2025
INV001761,ST005,Petrol,17435,25841,7/21/2025
INV007258,ST060,Petrol,14385,25840,9/21/2025
INV047295,ST053,Diesel,6531,25837,11/26/2024
INV048633,ST066,Diesel,15622,25834,9/23/2025
INV036816,ST016,CNG,12543,25832,12/12/2024
INV029305,ST085,Premium,3116,25829,9/29/2025
INV042047,ST097,Premium,13259,25829,7/19/2025
INV036525,ST003,Diesel,3786,25827,11/9/2024
INV043643,ST018,Premium,19147,25823,10/4/2025
INV031822,ST031,Premium,9558,25822,4/20/2025
INV033424,ST096,Petrol,19861,25820,5/8/2025
INV027464,ST032,CNG,17247,25816,4/12/2025
INV037627,ST089,CNG,15392,25816,2/15/2025
INV038583,ST010,Diesel,2697,25808,8/4/2025
INV025271,ST058,Diesel,6484,25806,3/2/2025
INV005400,ST030,Premium,13163,25804,3/30/2025
INV016958,ST076,CNG,5733,25804,2/13/2025
INV034316,ST097,CNG,12740,25804,8/17/2025
INV021186,ST061,Petrol,5750,25802,10/7/2025
INV023870,ST070,CNG,19250,25800,12/8/2024
INV000151,ST090,CNG,3849,25799,12/30/2024
INV008324,ST017,Petrol,3070,25799,2/1/2025
INV045164,ST035,CNG,1897,25797,10/10/2025
INV028652,ST073,CNG,15437,25795,8/15/2025
INV005477,ST023,CNG,1807,25791,7/26/2025
INV007175,ST011,Petrol,10442,25791,7/30/2025
INV041281,ST005,Petrol,4664,25790,4/4/2025
INV016974,ST014,Premium,9573,25784,5/31/2025
INV037518,ST012,Diesel,12323,25782,5/7/2025
INV037238,ST057,Premium,19426,25781,12/26/2024
INV035488,ST028,Petrol,16232,25778,11/25/2024
INV036592,ST068,Diesel,11768,25777,7/28/2025
INV040339,ST081,Petrol,16552,25777,8/27/2025
INV029657,ST041,Petrol,15955,25776,1/9/2025
INV040455,ST079,Petrol,2124,25776,11/8/2024
INV026941,ST070,Petrol,11459,25775,12/19/2024
INV001556,ST030,Diesel,16808,25774,4/11/2025
INV020219,ST001,Diesel,17769,25773,9/24/2025
INV041935,ST091,Premium,3683,25773,3/29/2025
INV046853,ST025,Premium,10113,25767,3/12/2025
INV001821,ST001,Diesel,19118,25764,12/6/2024
INV012111,ST075,Petrol,6523,25763,3/7/2025
INV023615,ST079,Petrol,16453,25763,6/8/2025
INV004833,ST029,CNG,14919,25761,7/20/2025
INV006405,ST066,Diesel,10975,25757,2/8/2025
INV035689,ST050,Diesel,3584,25756,12/30/2024
INV027948,ST094,Premium,11482,25753,3/14/2025
INV028598,ST079,Premium,5791,25753,6/3/2025
INV006516,ST007,Diesel,734,25751,6/14/2025
INV003639,ST034,Premium,8211,25747,5/23/2025
INV047806,ST079,Premium,11596,25747,8/20/2025
INV045733,ST056,CNG,13208,25742,12/26/2024
INV036916,ST082,Premium,14037,25737,1/3/2025
INV001506,ST085,Petrol,16021,25736,12/30/2024
INV005397,ST041,Petrol,1903,25735,12/13/2024
INV011929,ST081,CNG,17608,25728,1/13/2025
INV005563,ST007,Petrol,4214,25719,12/29/2024
INV049120,ST025,CNG,11703,25711,5/15/2025
INV043272,ST009,CNG,15352,25708,4/15/2025
INV015756,ST025,CNG,9469,25707,9/7/2025
INV009144,ST086,Premium,9419,25706,10/29/2024
INV013363,ST003,Diesel,14505,25706,9/29/2025
INV018748,ST097,Petrol,19349,25706,9/22/2025
INV045869,ST085,Premium,19127,25705,4/15/2025
INV031484,ST090,Diesel,5505,25704,5/18/2025
INV006588,ST022,Diesel,2961,25703,11/18/2024
INV006456,ST045,CNG,747,25697,3/11/2025
INV015991,ST044,Petrol,10426,25693,12/10/2024
INV038001,ST002,Petrol,19684,25689,7/1/2025
INV011670,ST049,CNG,18385,25687,10/28/2025
INV013035,ST032,CNG,777,25687,9/20/2025
INV032174,ST092,Diesel,1126,25687,6/2/2025
INV029019,ST049,Diesel,3153,25686,8/19/2025
INV032459,ST060,Petrol,12717,25683,8/26/2025
INV045900,ST039,Petrol,12403,25682,8/4/2025
INV043645,ST015,Premium,13945,25681,8/3/2025
INV024830,ST037,Premium,19292,25678,10/18/2025
INV010306,ST020,CNG,11634,25677,12/26/2024
INV002412,ST066,Diesel,16180,25673,10/7/2025
INV048284,ST038,Petrol,7960,25670,12/17/2024
INV034495,ST015,CNG,14137,25666,3/26/2025
INV028828,ST055,Petrol,1113,25655,2/27/2025
INV039634,ST001,Diesel,6915,25650,2/12/2025
INV037890,ST095,CNG,3721,25649,8/23/2025
INV041230,ST019,Petrol,14160,25649,8/25/2025
INV009999,ST006,Petrol,18788,25647,5/29/2025
INV034016,ST095,Premium,5186,25647,1/4/2025
INV019817,ST014,Petrol,15271,25646,4/27/2025
INV041562,ST054,CNG,16913,25644,1/22/2025
INV037135,ST008,Premium,3299,25643,4/25/2025
INV046909,ST047,Premium,16411,25641,7/28/2025
INV037706,ST013,Petrol,3737,25640,3/16/2025
INV017307,ST090,Petrol,7078,25638,6/9/2025
INV028966,ST028,CNG,10165,25638,3/27/2025
INV010649,ST079,Petrol,17957,25636,11/22/2024
INV016242,ST017,Premium,13263,25635,3/20/2025
INV023733,ST074,Petrol,1419,25633,11/18/2024
INV030650,ST073,Diesel,19497,25631,2/19/2025
INV011102,ST083,CNG,7221,25613,12/3/2024
INV025604,ST100,CNG,8880,25612,9/12/2025
INV026057,ST003,CNG,19304,25611,1/18/2025
INV042311,ST041,CNG,4564,25608,10/30/2024
INV028766,ST026,Premium,6590,25606,10/17/2025
INV045988,ST086,Diesel,8576,25606,3/20/2025
INV037564,ST046,Premium,17003,25605,1/9/2025
INV025273,ST041,Petrol,16634,25600,1/1/2025
INV014682,ST007,CNG,15182,25599,8/14/2025
INV041477,ST083,Diesel,13339,25598,2/11/2025
INV023874,ST086,Premium,9477,25596,9/24/2025
INV022425,ST013,Diesel,784,25595,4/13/2025
INV048702,ST064,CNG,19308,25593,4/16/2025
INV012525,ST047,CNG,9555,25592,10/1/2025
INV032565,ST033,CNG,9300,25588,1/13/2025
INV004281,ST073,Diesel,12819,25587,7/6/2025
INV010869,ST007,CNG,2609,25587,6/18/2025
INV023868,ST034,CNG,6633,25586,4/17/2025
INV046671,ST005,Petrol,4757,25586,7/17/2025
INV028998,ST063,CNG,4156,25581,10/4/2025
INV006181,ST088,CNG,5634,25577,12/21/2024
INV029545,ST073,Diesel,14074,25574,9/5/2025
INV031988,ST051,Diesel,6153,25573,8/2/2025
INV008626,ST094,CNG,5562,25572,11/15/2024
INV036695,ST093,CNG,18489,25572,3/13/2025
INV031760,ST044,Petrol,1351,25570,9/5/2025
INV011550,ST028,Premium,14545,25567,10/29/2025
INV013278,ST051,Petrol,9065,25566,10/26/2025
INV025104,ST076,Petrol,12890,25563,3/2/2025
INV011831,ST037,CNG,16561,25562,1/3/2025
INV021930,ST076,Diesel,9896,25559,6/1/2025
INV041693,ST017,Diesel,9078,25556,8/5/2025
INV006931,ST097,CNG,7257,25549,5/14/2025
INV013762,ST082,CNG,17791,25548,5/11/2025
INV031497,ST016,Petrol,4852,25548,5/17/2025
INV015238,ST016,Petrol,18100,25545,3/28/2025
INV005736,ST073,Premium,15910,25542,1/25/2025
INV024949,ST016,Diesel,10689,25541,3/8/2025
INV045556,ST047,Diesel,2084,25539,12/11/2024
INV013648,ST060,CNG,2305,25538,10/24/2025
INV031321,ST032,Premium,16158,25537,1/9/2025
INV033787,ST023,Petrol,1386,25537,2/25/2025
INV017480,ST041,CNG,2781,25536,12/21/2024
INV038868,ST049,Premium,15576,25536,7/31/2025
INV026084,ST002,Petrol,6263,25535,5/21/2025
INV007082,ST085,Premium,12044,25533,10/9/2025
INV023083,ST039,Diesel,4606,25532,1/12/2025
INV033730,ST028,Petrol,2931,25525,7/19/2025
INV020871,ST066,Premium,18628,25523,6/6/2025
INV043160,ST012,CNG,4221,25522,12/19/2024
INV035119,ST091,Premium,11202,25521,6/4/2025
INV015357,ST040,CNG,11865,25520,6/7/2025
INV011018,ST015,Diesel,17244,25511,9/2/2025
INV001767,ST066,Petrol,3368,25510,2/2/2025
INV011390,ST082,Diesel,3351,25510,2/12/2025
INV048780,ST091,Premium,16955,25509,8/24/2025
INV043742,ST022,Premium,3241,25508,1/30/2025
INV018258,ST098,Premium,10464,25506,11/19/2024
INV048721,ST060,Premium,10855,25506,7/6/2025
INV006680,ST053,CNG,10039,25503,6/20/2025
INV013844,ST045,Petrol,3051,25503,10/27/2025
INV005412,ST099,Petrol,14106,25502,4/19/2025
INV033352,ST038,Diesel,8475,25502,12/20/2024
INV042208,ST058,CNG,15017,25502,2/17/2025
INV003635,ST047,CNG,896,25501,2/11/2025
INV032846,ST059,Premium,17029,25501,9/15/2025
INV007752,ST031,Petrol,12086,25498,2/14/2025
INV049780,ST076,Premium,18205,25495,5/26/2025
INV018872,ST057,Diesel,17823,25494,10/5/2025
INV012057,ST017,Premium,17491,25493,6/10/2025
INV032792,ST028,CNG,5633,25491,1/23/2025
INV002672,ST004,Diesel,8635,25483,10/8/2025
INV013304,ST077,Petrol,14799,25483,2/16/2025
INV023174,ST088,Diesel,512,25479,5/23/2025
INV025435,ST096,Diesel,19258,25475,7/26/2025
INV011432,ST006,Premium,8405,25470,2/26/2025
INV040701,ST045,Premium,14573,25470,6/15/2025
INV025381,ST059,CNG,14695,25468,5/13/2025
INV035397,ST065,Premium,4850,25466,3/2/2025
INV010736,ST039,CNG,18252,25462,6/9/2025
INV014040,ST022,Petrol,18528,25458,5/3/2025
INV014950,ST077,Petrol,6230,25457,11/21/2024
INV019976,ST046,Petrol,9503,25457,11/14/2024
INV046326,ST013,Diesel,11680,25457,12/31/2024
INV019478,ST098,Diesel,19272,25452,3/27/2025
INV012457,ST047,Premium,5716,25449,12/21/2024
INV006545,ST033,CNG,13076,25448,3/20/2025
INV005812,ST021,Premium,2085,25445,5/30/2025
INV026907,ST057,Petrol,12269,25444,4/7/2025
INV021248,ST077,Petrol,8806,25442,10/29/2025
INV026565,ST087,CNG,9019,25442,7/2/2025
INV003208,ST015,CNG,1094,25441,5/28/2025
INV049467,ST059,CNG,3528,25441,11/3/2024
INV033863,ST051,Diesel,1262,25439,1/26/2025
INV006626,ST092,Petrol,3688,25434,8/22/2025
INV035833,ST035,Premium,14434,25434,12/28/2024
INV008513,ST078,CNG,9921,25433,5/6/2025
INV010741,ST017,Petrol,1331,25433,2/23/2025
INV008760,ST023,Diesel,5526,25430,8/16/2025
INV003274,ST035,CNG,15523,25426,6/10/2025
INV006572,ST055,CNG,16998,25426,4/14/2025
INV026672,ST100,Premium,7540,25426,3/24/2025
INV016687,ST002,Premium,8932,25423,10/31/2024
INV019007,ST098,Premium,5652,25423,10/1/2025
INV039532,ST015,Petrol,10120,25420,2/11/2025
INV007169,ST077,Petrol,12083,25419,1/21/2025
INV048478,ST012,Diesel,5511,25418,3/12/2025
INV035591,ST049,CNG,10110,25413,6/19/2025
INV031596,ST065,Premium,8875,25412,4/6/2025
INV020545,ST005,Petrol,6164,25409,12/11/2024
INV034101,ST030,Diesel,17163,25408,2/26/2025
INV006328,ST017,CNG,9475,25406,12/19/2024
INV036335,ST001,Diesel,10074,25405,3/5/2025
INV045196,ST011,CNG,7930,25405,2/27/2025
INV049765,ST065,CNG,15152,25405,10/26/2025
INV034046,ST017,CNG,2711,25404,9/9/2025
INV042975,ST099,CNG,14911,25404,7/19/2025
INV033671,ST092,Premium,16303,25401,4/3/2025
INV022026,ST066,CNG,7079,25400,12/2/2024
INV021488,ST036,Diesel,4411,25399,7/30/2025
INV008200,ST087,Petrol,1832,25396,10/18/2025
INV033336,ST005,Premium,10581,25393,8/30/2025
INV017642,ST028,Diesel,10451,25390,2/17/2025
INV036536,ST074,Premium,5724,25386,4/1/2025
INV011890,ST015,Petrol,1977,25384,11/7/2024
INV001092,ST068,Petrol,7674,25382,8/30/2025
INV017741,ST008,CNG,17759,25380,6/16/2025
INV038912,ST093,Premium,5871,25372,1/30/2025
INV008480,ST100,Petrol,6294,25370,10/25/2025
INV021472,ST034,CNG,8168,25368,11/14/2024
INV005147,ST016,CNG,5794,25365,2/25/2025
INV040404,ST089,Petrol,8052,25365,9/27/2025
INV010300,ST025,Premium,1607,25360,10/29/2025
INV043802,ST006,CNG,16575,25358,4/6/2025
INV002596,ST029,Diesel,1612,25356,8/22/2025
INV049280,ST025,Premium,12250,25353,3/12/2025
INV030972,ST089,Diesel,12981,25352,1/6/2025
INV020473,ST013,Petrol,1987,25348,8/29/2025
INV030083,ST043,Diesel,15642,25348,9/18/2025
INV048136,ST048,Premium,5904,25346,3/6/2025
INV022885,ST031,Petrol,16887,25345,3/2/2025
INV041917,ST017,Petrol,7757,25345,11/3/2024
INV005759,ST045,CNG,836,25344,5/8/2025
INV044652,ST028,Petrol,10613,25341,11/11/2024
INV046129,ST054,Diesel,9795,25334,12/21/2024
INV010599,ST088,Diesel,1641,25326,10/18/2025
INV024818,ST045,Premium,18562,25325,9/1/2025
INV012690,ST097,Premium,18512,25318,7/9/2025
INV047646,ST024,CNG,11460,25318,11/30/2024
INV016453,ST016,CNG,14626,25317,9/25/2025
INV034354,ST048,CNG,18726,25312,4/19/2025
INV011588,ST076,Premium,17867,25311,10/13/2025
INV009167,ST079,Diesel,6473,25308,5/24/2025
INV022196,ST056,CNG,4635,25307,3/16/2025
INV033213,ST001,Petrol,4186,25306,11/29/2024
INV036846,ST074,Petrol,12151,25305,4/10/2025
INV004159,ST023,Premium,2420,25304,10/3/2025
INV039842,ST002,Petrol,18858,25302,7/20/2025
INV006174,ST065,Premium,15547,25297,4/19/2025
INV027943,ST046,CNG,571,25297,10/21/2025
INV028688,ST012,Premium,12134,25296,6/4/2025
INV008798,ST070,Petrol,11472,25294,12/20/2024
INV033034,ST041,Diesel,8722,25291,8/23/2025
INV032932,ST029,Premium,10499,25287,7/22/2025
INV038201,ST026,Diesel,13662,25276,5/8/2025
INV041414,ST072,Diesel,18607,25274,7/4/2025
INV043828,ST076,CNG,16051,25265,7/17/2025
INV008544,ST057,Petrol,2412,25261,3/6/2025
INV003712,ST064,Petrol,5417,25257,8/12/2025
INV034532,ST032,Diesel,3532,25257,11/17/2024
INV022116,ST086,Premium,7852,25256,3/9/2025
INV023971,ST019,Diesel,19318,25254,1/12/2025
INV008536,ST056,Petrol,17886,25252,2/23/2025
INV018614,ST017,CNG,550,25249,8/8/2025
INV015090,ST077,Premium,19919,25247,3/31/2025
INV033639,ST002,Premium,7129,25247,7/27/2025
INV046636,ST044,Premium,6285,25245,7/1/2025
INV036882,ST075,CNG,13859,25242,6/1/2025
INV029605,ST032,Petrol,3991,25240,11/27/2024
INV003978,ST055,Diesel,11744,25237,4/6/2025
INV021978,ST032,Diesel,14018,25236,11/30/2024
INV009048,ST086,Diesel,14266,25235,12/1/2024
INV036248,ST074,Diesel,1933,25235,11/2/2024
INV016010,ST080,Diesel,11301,25232,6/25/2025
INV012030,ST037,Petrol,15637,25231,9/13/2025
INV015853,ST009,Premium,18365,25224,2/9/2025
INV015307,ST005,CNG,11065,25216,1/3/2025
INV016984,ST077,Diesel,8610,25212,12/2/2024
INV021143,ST012,Diesel,5614,25212,6/14/2025
INV019693,ST094,CNG,820,25205,11/30/2024
INV022578,ST097,Petrol,8067,25204,6/11/2025
INV037271,ST075,Diesel,4821,25204,1/21/2025
INV015907,ST004,Premium,1345,25203,6/11/2025
INV023512,ST012,Petrol,3708,25203,10/31/2024
INV045218,ST097,Petrol,15143,25195,5/30/2025
INV021373,ST096,Petrol,738,25193,9/16/2025
INV022952,ST010,Petrol,4170,25191,5/10/2025
INV001917,ST021,Premium,19382,25187,11/17/2024
INV010421,ST068,Diesel,17299,25184,1/11/2025
INV049492,ST079,Diesel,12107,25184,4/24/2025
INV010274,ST053,Diesel,1448,25181,12/1/2024
INV046095,ST038,Premium,8177,25181,9/18/2025
INV032753,ST057,CNG,9100,25179,8/16/2025
INV047325,ST035,Petrol,4547,25172,3/12/2025
INV006485,ST057,Diesel,17510,25167,9/14/2025
INV045433,ST076,CNG,3026,25166,3/6/2025
INV015412,ST003,Premium,4820,25165,6/24/2025
INV007215,ST091,Premium,12358,25158,7/21/2025
INV024091,ST091,Premium,9191,25158,8/8/2025
INV038994,ST088,Petrol,12498,25158,3/7/2025
INV030633,ST030,Diesel,4341,25157,5/11/2025
INV009480,ST011,Petrol,19023,25155,5/11/2025
INV037086,ST027,Diesel,10100,25153,11/18/2024
INV046961,ST060,CNG,13709,25153,3/3/2025
INV036708,ST034,Diesel,18657,25152,5/26/2025
INV023098,ST013,Premium,1666,25151,12/1/2024
INV031090,ST036,CNG,19666,25151,2/4/2025
INV013147,ST065,Diesel,9638,25150,5/24/2025
INV043932,ST069,Diesel,9344,25144,5/6/2025
INV013053,ST001,Petrol,16682,25142,6/5/2025
INV003103,ST098,Premium,13962,25135,11/1/2024
INV017270,ST033,CNG,19471,25131,7/1/2025
INV027958,ST090,Petrol,17722,25123,2/28/2025
INV032898,ST064,Petrol,2549,25123,5/18/2025
INV017637,ST076,Premium,15518,25122,6/22/2025
INV015713,ST049,Premium,9218,25121,9/25/2025
INV015292,ST015,CNG,8273,25120,3/23/2025
INV029121,ST009,CNG,3885,25118,11/2/2024
INV040402,ST084,Petrol,12875,25116,12/1/2024
INV043870,ST096,Petrol,12418,25116,1/11/2025
INV009673,ST050,CNG,3454,25112,8/18/2025
INV015782,ST098,CNG,18404,25105,8/2/2025
INV000620,ST080,Petrol,14491,25102,4/6/2025
INV010474,ST071,Premium,17903,25097,2/21/2025
INV003804,ST040,Diesel,14523,25096,6/8/2025
INV014970,ST090,CNG,10419,25095,3/25/2025
INV045865,ST093,CNG,2859,25095,1/14/2025
INV006886,ST100,Petrol,11603,25094,9/1/2025
INV046397,ST050,Diesel,4735,25088,4/25/2025
INV015027,ST004,Premium,15656,25086,12/31/2024
INV010469,ST041,Diesel,2167,25082,3/17/2025
INV002833,ST023,Premium,17839,25081,11/6/2024
INV046185,ST090,Petrol,3965,25080,12/13/2024
INV042113,ST077,Petrol,11358,25077,4/13/2025
INV006898,ST072,Premium,17557,25075,5/30/2025
INV047882,ST063,Petrol,9637,25075,5/9/2025
INV001027,ST056,Petrol,3623,25073,1/21/2025
INV010613,ST077,CNG,5443,25073,8/24/2025
INV000016,ST081,Premium,16364,25072,4/23/2025
INV040581,ST011,Petrol,17767,25072,8/26/2025
INV044376,ST047,Premium,4236,25072,4/11/2025
INV021112,ST081,Petrol,14701,25067,6/25/2025
INV015831,ST076,Diesel,13511,25066,9/28/2025
INV018462,ST067,Petrol,17014,25065,12/29/2024
INV015234,ST048,CNG,12898,25064,8/1/2025
INV027823,ST011,Diesel,9957,25062,7/7/2025
INV005430,ST068,Premium,9226,25058,12/15/2024
INV048126,ST066,Premium,17558,25057,12/29/2024
INV034764,ST090,Premium,11928,25056,8/8/2025
INV037102,ST056,Diesel,13556,25049,11/20/2024
